,approval_status,created,description,id,image_url,is_organization,name,revision_id,state,title,type
0,approved,2013-04-14T10:30:27.718520,The goal of the PlanetData project is the creation of a durable community around large-scale data management composed of academic and industrial partners. ,03edf3fa-fe5a-42ec-badd-d5f41e5e0023,http://wiki.planet-data.eu/uploads/f/fb/PlanetData.jpeg,True,planet-data,1bbb7344-fd1c-44b5-b9ef-c6fa81f12c69,active,planet-data,organization
1,approved,2016-02-04T07:22:23.444219,"GNU social is a federated network of servers using the OStatus protocol suite to relay public messages.

Every user has a FOAF profile and RSS/Atom feeds of their communication.",62af32d9-685d-42c9-8c15-7a686b2d2fc0,2016-02-04-113800.082842gnusocialbymoshpirit.svg,True,gnusocial,15a7c4ce-190d-4bd9-a944-dd594e45e6a5,active,GNU social,organization
2,approved,2010-11-22T15:48:11.963288,"Group for Library Linked Data

Policy described at: <a href=""http://esw.w3.org/TaskForces/CommunityProjects/LinkedLibraryData/Datasets/CKANmetainformation
"">http://esw.w3.org/TaskForces/CommunityProjects/LinkedLibraryData/Datasets/CKANmetainformation</a>

Cloud (partial) available at <a href=""http://semantic.ckan.net/group/?group=http://ckan.net/group/lld"">http://semantic.ckan.net/group/?group=http://ckan.net/group/lld</a>. The brightly coloured circles represent the packages that are part of the LLD group. They grey circles represent packages that are connected to but are not members of this group (they typically are members of the general <a href=""http://ckan.net/group/lod"">LOD Cloud</a> group). The size of the circles and the thickness of the lines are related to the size of the data and the number of outward links (logarithmic) respectively. ",ed47c074-2073-48d3-b852-03b01bc70703,,True,lld,2292e642-27e2-43e9-9673-879b29e4da19,active,Library Linked Data,organization
3,approved,2013-09-08T02:09:32.871649,The Cross-Linguistic Linked Data project (CLLD) publishes linguistic databases. See also http://clld.org,f1371008-b8de-489a-a524-68b725b1d995,https://pbs.twimg.com/profile_images/486885339399589888/gtLZArks_400x400.png,True,clld,69002354-a09a-403f-9f52-421e3c3cf860,active,CLLD,organization
4,approved,2012-11-15T02:57:17.349519,The Research Group **[Agile Knowledge Engineering and Semantic Web (AKSW)](http://aksw.org)** is hosted by the Chair of [Business Information Systems](http://bis.informatik.uni-leipzig.de) (BIS) of the [Institute of Computer Science](http://www.informatik.uni-leipzig.de) (IfI) / [University of Leipzig](http://www.uni-leipzig.de) as well as the [Institute for Applied Informatics](http://infai.org) (InfAI).,e959733d-c3fb-4bdc-80c1-16a3b7026df3,http://aksw.org/extensions/site/sites/local/images/logo-aksw.png,True,aksw,27b89dff-320c-4ace-85e5-91fae85b2a0c,active,AKSW,organization
5,approved,2014-03-24T18:11:21.917388,http://www.bsb-muenchen.de,3d711c0c-ac49-4458-b153-3993e83f50d9,http://www.bsb-muenchen.de/fileadmin/templates/images/bsb_logo.gif,True,bsb-muenchen,363fc7ae-7882-41e2-8df7-0b4ce89bc843,active,Bayerische Staatsbibliothek,organization
6,approved,2013-01-02T13:28:36.671406,"Datasets listed, created, or curated by RPI's Tetherless World Constellation research group ( http://tw.rpi.edu/ ) for any of its ongoing or historic projects.",d0821303-befa-4808-a00f-4e1e073df26f,http://tw.rpi.edu/media/latest/TW_Logo_193w.png,True,tetherless-world-constellation,8a71e8b1-26bd-4e7e-b250-386925316496,active,Tetherless World Constellation,organization
7,approved,2015-01-27T15:57:57.824872,"Europeana is Europe's platform for digital cultural heritage. We create new ways for people to engage with their cultural history, whether for work, learning or pleasure. We believe that culture can transform lives and we are passionate about bringing Europe's cultural heritage to the world.",cf618f43-bd5a-49a0-a1a1-0df427831c10,http://pro.europeana.eu/image/image_gallery?uuid=75a49410-fa5f-412f-b2cd-7be0cc214461&groupId=858566&t=1322470238161,True,europeana,2f4342e7-9381-46cb-ae95-bea4054956d8,active,Europeana Foundation,organization
8,approved,2014-05-20T15:01:38.620412,The Europeana Library aggregates digital collections and bibliographic data for all the national and research libraries of Europe. The European Library offers a unique set of data from Europe’s libraries. The European Library is also the library-domain aggregator for Europeana.,141e24da-4c2e-403e-8560-748bf802fe7c,http://www.theeuropeanlibrary.org/confluence/download/attachments/8880498/TEL+Logo+%28black+background%2C+white+text%29.jpg,True,theeuropeanlibrary,83cb9aca-0d90-47b2-92ef-6baa379864e7,active,The European Library,organization
9,approved,2015-12-11T10:21:29.603999,,6f55eae0-5b24-4cf5-a4e2-e5d70ea9e881,,True,nlpbd-ecust,6c0f83bf-020e-499c-8b51-757fc6e6e4ab,active,NLPBD ECUST,organization
10,approved,2015-12-11T10:21:29.603999,,6f55eae0-5b24-4cf5-a4e2-e5d70ea9e881,,True,nlpbd-ecust,6c0f83bf-020e-499c-8b51-757fc6e6e4ab,active,NLPBD ECUST,organization
11,approved,2014-04-04T18:55:26.317282,"The Ontology Engineering Group (OEG) is based at the Computer Science School at Universidad Politécnica de Madrid (UPM). Our main research areas are: Ontological Engineering, (Social) Semantic Web and Linked Data, Natural Language, Semantic e-Science and the Future Internet. The group has developed applications in a wide range of domains, including knowledge management, software Application Lifecycle Management, e-commerce, job and funding search, geo-localisation, R&D project management, etc.

Special mention deserves Linked Data applications in partnership with the National Geographic Institute of Spain (GeolinkedData), the Spanish National Library (datos.bne.es), Prisa Digital (El Viajero) and Fundeu (Terminesp). In addition, OEG maintains the Spanish chapter of DBpedia, and has participated and is currently participating in many standardization activities at the W3C such as the Linked Data Platform specification, PROV-O provenance ontology, Sensor Network Ontology, Ontolex model for ontology-lexica, Best practices for Multilingual Linked Open Data. We have also participated in ISO/TC 37 Committee activities within the SC 4 and in the ISO/TC 37/TCG /Terminology Coordination Group.",449873a1-c92e-4942-9843-b79b1053211b,https://dl.dropboxusercontent.com/u/1406775/LogoOEG_liso10x10.gif,True,oeg-upm,6385eb32-77cb-4721-b8fd-2efb3edd8798,active,Ontology Engineering Group (UPM),organization
12,approved,2014-06-20T07:20:54.383429,"The Integrative Biomedical Informatics (IBI) group led by Ferran Sanz and Laura I. Furlong, promotes and tackles synergistic and integrative strategies for facing biomedical problems by making use of approaches developed at the IBI group. The IBI group is located at the Parc de Recerca Biomèdica de Barcelona (PRBB), Barcelona (Catalonia, Spain).

Currently, an increasing wealth of information, particularly the one generated by biomedical research, is left unused. There is a great difficulty in both the identification and use of clinically actionable information. The goal of the IBI group is to develop methods and tools to help to solve this problem, with a special focus in methods that promote an understanding of human health and disease.

web: http://ibi.imim.es/",58e898ce-6bda-4b69-a96a-52798ef2f93b,,True,ibi-group,f611f6c2-8b03-4795-8286-11d37d671642,active,IBI Group,organization
13,approved,2014-04-16T11:57:10.976493,Basque Museum-Center of Contemporary Art,70feb0b7-a04c-47d2-9cf9-4eff1692a07b,http://aliada.scanbit.net:8891/datadumps/orgLogo.jpeg,True,artium,8b85db2b-b937-4670-8084-e69bfb73522f,active,ARTIUM,organization
14,approved,2014-03-07T09:38:13.930453,"The German National Library is entrusted with the task of collecting, permanently archiving, bibliographically classifying and making available to the general public all German and German-language publications from 1913, foreign publications about Germany, translations of German works, and the works of German-speaking emigrants published abroad between 1933 and 1945. The German National Library maintains co-operative relations on the national and international level. It is, for instance, the leading partner in developing and maintaining rules and standards in Germany and plays a significant role in the development of international standards.

It is a federal institution with legal capacity under public law. The annual funds provided from the budget of the Minister of State for Culture and the Media currently amount to roughly EUR 46 million.

The German National Library was preceded by several institutions: these included the Deutsche Bücherei, founded in Leipzig in 1912, and the Deutsche Bibliothek Frankfurt am Main, established in 1946. The German Music Archive (Deutsches Musikarchiv) was founded in Berlin and has been part of the German National Library since 1970; it has been based in Leipzig since December 2010. The archive is responsible for the processing and bibliographic indexing of sheet music and sound recordings. The reunification of Germany saw these facilities amalgamated into a single institution. In 2006 the legal brief of the library was expanded and it was given a new name: Deutsche Nationalbibliothek (German National Library).

Archiving and media use take place at both locations, the work of literature processing is shared between them. This system allows each location to offer a complete collection and provide a full range of services.

In addition, each location is allocated certain principal tasks. The historic Leipzig library houses the German Museum of Books and Writing (Deutsches Buch- und Schriftmuseum), the German Music Archive, the Sammlung Exil-Literatur 1933 - 1945 and the Anne-Frank-Shoah-Bibliothek.

The Frankfurt site of the German National Library is responsible for the development of information and communication technology, including development and management of the central database. It handles the production, marketing and distribution of national bibliographic services. Frankfurt is also home to the German Exile Archive 1933 - 1945 (Deutsches Exilarchiv).",a4720bbd-264e-42d5-86d7-2ced0b8d6f42,http://www.dnb.de,True,deutsche-nationalbibliothek,5af0e8e0-3e6a-45e1-96b2-e3babf20c751,active,Deutsche Nationalbibliothek,organization
15,approved,2014-03-07T09:38:13.930453,"The German National Library is entrusted with the task of collecting, permanently archiving, bibliographically classifying and making available to the general public all German and German-language publications from 1913, foreign publications about Germany, translations of German works, and the works of German-speaking emigrants published abroad between 1933 and 1945. The German National Library maintains co-operative relations on the national and international level. It is, for instance, the leading partner in developing and maintaining rules and standards in Germany and plays a significant role in the development of international standards.

It is a federal institution with legal capacity under public law. The annual funds provided from the budget of the Minister of State for Culture and the Media currently amount to roughly EUR 46 million.

The German National Library was preceded by several institutions: these included the Deutsche Bücherei, founded in Leipzig in 1912, and the Deutsche Bibliothek Frankfurt am Main, established in 1946. The German Music Archive (Deutsches Musikarchiv) was founded in Berlin and has been part of the German National Library since 1970; it has been based in Leipzig since December 2010. The archive is responsible for the processing and bibliographic indexing of sheet music and sound recordings. The reunification of Germany saw these facilities amalgamated into a single institution. In 2006 the legal brief of the library was expanded and it was given a new name: Deutsche Nationalbibliothek (German National Library).

Archiving and media use take place at both locations, the work of literature processing is shared between them. This system allows each location to offer a complete collection and provide a full range of services.

In addition, each location is allocated certain principal tasks. The historic Leipzig library houses the German Museum of Books and Writing (Deutsches Buch- und Schriftmuseum), the German Music Archive, the Sammlung Exil-Literatur 1933 - 1945 and the Anne-Frank-Shoah-Bibliothek.

The Frankfurt site of the German National Library is responsible for the development of information and communication technology, including development and management of the central database. It handles the production, marketing and distribution of national bibliographic services. Frankfurt is also home to the German Exile Archive 1933 - 1945 (Deutsches Exilarchiv).",a4720bbd-264e-42d5-86d7-2ced0b8d6f42,http://www.dnb.de,True,deutsche-nationalbibliothek,5af0e8e0-3e6a-45e1-96b2-e3babf20c751,active,Deutsche Nationalbibliothek,organization
16,approved,2014-04-09T19:16:04.672270,"The Bielefeld CRC (=SFB) 673, Alignment in Communication, investigates special modes of coordination, called alignment. Alignment covers the adaptation processes among agents which are subconscious and do not lead to explicit negotiation and control of those engaged in a common enterprise. Alignment thus conceived can be observed in human-human communication with respect to the use of words, especially neologisms, the creation of new senses, copied patterns of syntax, recycled referring terms, the evolution of patterns in dialogue structure such as the use of ellipses and fragments.

In general, alignment data will be investigated using methods from linguistics, psycho-linguistics, logics, and AI. The methodology followed is to use statistics on experimental data for establishing domain-relevant theories, simulate these using AI-tools, e.g. from robotics and VR, and test them on independent new data.",eada8cc1-e39f-4a0d-a480-4f4e427de81f,http://www.sfb673.org/images/SFBLogo-nc.png,True,sfb673,fbd37d90-6a97-4f32-8c61-9d424b7a9fe6,active,SFB 673,organization
17,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
18,approved,2014-04-16T11:57:10.976493,Basque Museum-Center of Contemporary Art,70feb0b7-a04c-47d2-9cf9-4eff1692a07b,http://aliada.scanbit.net:8891/datadumps/orgLogo.jpeg,True,artium,8b85db2b-b937-4670-8084-e69bfb73522f,active,ARTIUM,organization
19,approved,2014-04-16T11:58:00.088796,Museum of Fine Arts of Budapest,5542eaf0-cd1e-47ef-bf1a-225b6f7d185b,http://data.szepmuveszeti.hu/datadumps/orgLogo.jpeg,True,mfab,0d9ab706-cc52-4035-86d4-4fe8c15b6ecf,active,MFAB,organization
20,approved,2010-10-26T10:23:58.126233,"Linguistically/NLP-relevant dataset collected by the Open Linguistics Working Group (OWLG, http://linguistics.okfn.org).",01d1c654-ecfc-47b9-b7d0-d803adef7ca6,https://raw.githubusercontent.com/jmccrae/llod-cloud.py/master/llod-cloud.current.png,True,owlg,dd174770-46b3-4323-858d-a483909f2bac,active,OWLG,organization
21,approved,2015-07-02T12:49:31.697315,,12b324f1-ad6e-4aa8-80b0-8a9c280ca26b,http://eurohelp.es/imagenes/logo.jpg,True,eurohelp,c86de64c-96d6-4aac-902f-c70df683e522,active,Eurohelp Consulting ,organization
22,approved,2012-11-15T02:57:17.349519,The Research Group **[Agile Knowledge Engineering and Semantic Web (AKSW)](http://aksw.org)** is hosted by the Chair of [Business Information Systems](http://bis.informatik.uni-leipzig.de) (BIS) of the [Institute of Computer Science](http://www.informatik.uni-leipzig.de) (IfI) / [University of Leipzig](http://www.uni-leipzig.de) as well as the [Institute for Applied Informatics](http://infai.org) (InfAI).,e959733d-c3fb-4bdc-80c1-16a3b7026df3,http://aksw.org/extensions/site/sites/local/images/logo-aksw.png,True,aksw,27b89dff-320c-4ace-85e5-91fae85b2a0c,active,AKSW,organization
23,approved,2015-09-21T12:15:58.179741,"ART (Artificial Intelligence Research at Tor Vergata) at University of Tor Vergata is a medium-scale research group including faculty, associates and PhD students working on different fields of Artificial Intelligence.

With a long-term research history in Natural Language Processing, main research streams of the group now range from Machine Learning (applied, but not confined, to NLP) to Knowledge Based Systems, Knowledge Engineering and Semantic Web.",edce5e72-e3a4-4d26-95ce-4606119ef0b4,http://art.uniroma2.it/images/ArtLogo.jpg,True,art-uniroma2,ded58048-dd16-4268-a78b-5adc62a83e94,active,ART,organization
24,approved,2015-01-29T16:15:40.515573,,f474f1f0-60c5-4fa4-bf64-d4a100153228,,True,fao,7a44679a-406b-40e4-ba5a-e6c2210053fc,active,Food and Agricultural Organisation of the United Nations,organization
25,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
26,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
27,approved,2010-10-26T10:23:58.126233,"Linguistically/NLP-relevant dataset collected by the Open Linguistics Working Group (OWLG, http://linguistics.okfn.org).",01d1c654-ecfc-47b9-b7d0-d803adef7ca6,https://raw.githubusercontent.com/jmccrae/llod-cloud.py/master/llod-cloud.current.png,True,owlg,dd174770-46b3-4323-858d-a483909f2bac,active,OWLG,organization
28,approved,2010-10-26T10:23:58.126233,"Linguistically/NLP-relevant dataset collected by the Open Linguistics Working Group (OWLG, http://linguistics.okfn.org).",01d1c654-ecfc-47b9-b7d0-d803adef7ca6,https://raw.githubusercontent.com/jmccrae/llod-cloud.py/master/llod-cloud.current.png,True,owlg,dd174770-46b3-4323-858d-a483909f2bac,active,OWLG,organization
29,approved,2010-10-26T10:23:58.126233,"Linguistically/NLP-relevant dataset collected by the Open Linguistics Working Group (OWLG, http://linguistics.okfn.org).",01d1c654-ecfc-47b9-b7d0-d803adef7ca6,https://raw.githubusercontent.com/jmccrae/llod-cloud.py/master/llod-cloud.current.png,True,owlg,dd174770-46b3-4323-858d-a483909f2bac,active,OWLG,organization
30,approved,2015-07-02T13:00:15.815607,"NLR is National Library of Russia.  Saint-Petersburg. Russia.
Official site www.nlr.ru
",256eb01b-203a-4186-a1ec-31bb782872b8,http://www.rusmarc.ru/RDF/nlr.jpg,True,nlr,14d5c848-2488-467f-82d0-aa978270c41d,active,NLR Bib Core ,organization
31,approved,2014-01-11T11:15:07.848668,,f9c0d92f-81ec-4513-80bb-b52f4c088224,,True,disit,e9c78c5a-c9ac-4d8b-a876-9a1a223b072a,active,DISIT,organization
32,approved,2015-08-31T07:40:44.413095,"The Biblioteca Virtual Miguel de Cervantes is a digital library, founded in 1999 with the primary goal of disseminating and facilitating online access to Hispanic culture by creating and delivering top quality content in Spanish or about Hispanic culture. ",921bc8fe-e03d-4db6-a92d-4a38db2f88ae,http://blog.cervantesvirtual.com/wp-content/themes/blogetinBVMC/images/style/logobvmc.png,True,fundacion-cervantesvirtual,c15a5d88-6d5a-43c9-b3d6-7a92d3f14244,active,Fundación Biblioteca Virtual Miguel de Cervantes,organization
33,approved,2015-07-17T04:12:50.555559,,c149af3e-9688-401b-b6ca-53540addd45b,,True,linkedarc-net,00bca185-f2ad-4a63-b426-158235abfbde,active,linkedarc.net,organization
34,approved,2015-08-20T08:12:24.953265,,bdf11c22-0c8b-490f-a672-10fada1988f3,,True,taxonconcept-org,b2157e9f-772f-475c-8513-69e615259b66,active,TaxonConcept.org,organization
35,approved,2015-08-20T08:12:24.953265,,bdf11c22-0c8b-490f-a672-10fada1988f3,,True,taxonconcept-org,b2157e9f-772f-475c-8513-69e615259b66,active,TaxonConcept.org,organization
36,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
37,approved,2014-03-28T13:50:23.596754,"Polish Beef Association is beef producer’s organization in Poland. It was established in 2005. 

The goals of the Association
--------------------------------

Bearing in mind the need to obtain support from government and non-governmental administration as well as the European Union for Polish beef cattle producers, defense of their interests, improvement in the income, assistance in arranging the producers into producer groups and pursuit to establish the Polish Association of Beef Cattle Producer Groups the Founding members appointed the Polish Beef Association.

The goals are pursued by
-----------------------------

- seeking support from the government, non-governmental administration for the development of beef cattle and cooking beef production of quality corresponding to the requirements of consumers
- inspiring to form beef cattle producers groups,
- actions to improve the quality of beef,
- support for implementing new products, processes and technologies,
- support for building cooperation networks,
- support for knowledge transfer,
- counseling and training
- seeking the most profitable sales markets for beef cattle, slaughter and cooking meat,
- promoting beef consumption in Poland
- use of beef in the promotion of regional products and their role as important elements of cultural heritage.
- promotion of environmental methods for breeding cattle, ecological beef production of high quality",5a3be177-8308-4ab1-96c6-fc0a4ce3fb1d,http://n.ira.iq.pl/upload/image/pzpbm.jpg_becms_web.jpg,True,polish-beef-association,b670c7f4-5c0c-4ded-9654-0dfe4b29ded5,active,Polish Beef Association,organization
38,approved,2015-08-05T10:06:44.246724,,0a6e2fd1-c525-451c-8ed2-1e8bffacf7df,http://www.pokepedia.fr/images/e/e1/Cr%C3%A9helf-DP.png,True,pokepedia,5e6d4b43-1d7e-406b-988f-3e9f24a5c60c,active,Poképédia,organization
39,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
40,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
41,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
42,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
43,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
44,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
45,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
46,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
47,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
48,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
49,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
50,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
51,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
52,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
53,approved,2014-04-23T22:31:13.660515,"We are a group of enthusiasts interested in Linked Data and Open Data. We come from the [Charles University in Prague](http://www.cuni.cz ""Charles University in Prague""), the [Czech Technical University in Prague] (http://cvut.cz ""Czech Technical University in Prague"") and the [University of Economics, Prague](http://vse.cz ""University of Economics, Prague"")",9046f134-ea81-462f-aae3-69854d34fc96,http://opendata.cz/logo.png,True,opendata-cz,7cdefa92-49ab-4e50-82fd-d4ae6df3793b,active,Opendata.cz,organization
54,approved,2015-08-01T20:44:30.839857,"Enabling collaboration and discovery among scientists across all disciplines.

The network of scientists will facilitate scholarly discovery. Institutions will participate in the network by installing VIVO, or by providing semantic web-compliant data to the network.",99cfd9c5-befb-416c-8d5d-f9ecb495a9cc,https://avatars0.githubusercontent.com/u/1489712?v=3&s=200,True,vivo,f198a20f-e688-4754-b9b2-f4ad0949f38e,active,VIVO,organization
55,approved,2013-01-02T13:28:36.671406,"Datasets listed, created, or curated by RPI's Tetherless World Constellation research group ( http://tw.rpi.edu/ ) for any of its ongoing or historic projects.",d0821303-befa-4808-a00f-4e1e073df26f,http://tw.rpi.edu/media/latest/TW_Logo_193w.png,True,tetherless-world-constellation,8a71e8b1-26bd-4e7e-b250-386925316496,active,Tetherless World Constellation,organization
